PA_ASSESSED_VALUE,PA_LATITUDE,PA_LONGITUDE,Acres,Bathrooms,Bedrooms,Beds Above Grade,Condo Fee,Construction – Wood Frame,Construction – Concrete,Construction – Insulated Concrete,Ensuite,Exposure – North,Exposure – Northwest,Exposure – West,Exposure – Southwest,Exposure – South,Exposure – Southeast,Exposure – East,Exposure – Northeast,Fireplace,Foundation – Concrete,Foundation – Block,Foundation – Brick/Stone/Block,Foundation – Concrete Slab,Foundation – Grade Beam,Foundation – Preserved Wood,Foundation – Other,Full Baths,Half Baths,Has Basement,Has Pool,Heating – Forced Air-1,Heating – Forced Air-2,Heating – Baseboard,Heating – Fan Coil,Heating – Gravity,Heating – Hot Water,Heating – In Floor Heat System,Heating – Other,Is Waterfront,Parking Spaces,Roof – Asphalt Shingles,Roof – Cedar Shakes,Roof – Clay Tile,Roof – Concrete Tiles,Roof – EPDM Membrane,Roof – Fiberglass,Roof – Metal,Roof – Pine Shakes,Roof – Roll Roofing,Roof – Tar & Gravel,Roof – Vinyl Shingles,Roof – Wood Shingles,Roof – Other,Square Footage,Style - 1 and Half Storey,Style - 2 and Half Storey,Style - 2 Storey,Style - 2 Storey Split,Style - 3 Level Split,Style - 3 Storey,Style - 4 Level Split,Style - 5 Level Split,Style - Back Split,Style – Bi-Level,Style – Bungalow,Style - Bungalow Semi,Style - Hillside Bungalow,Style - Raised Bungalow,Style - Single Level Apartment,Type – Condo/Townhouse,Type – Single Family,Year Built,Police_Station,Catholic_School,Public_School,Bus_Stop,Playground,Public_Library,Recreation_Centre,Fire_Station,Price
472500,53.51267831,-113.6821633,0.14,4,4,3,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,1,1,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,2084,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1999,5902,4569,3082,441,903,2178,4683,5489,495000
492000,53.53044457,-113.6990341,0.09,3,3,3,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2072,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2012,7080,6581,1051,1850,582,3356,8203,6593,494900
483000,53.51275738,-113.6789667,0.18,3,3,3,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,2224,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1993,6854,5930,3041,2367,1831,3130,7052,7859,494900
502500,53.51510507,-113.6683027,0.15,4,4,3,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,3,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2159,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1991,5989,4979,3493,636,636,2265,5093,5900,494900
485500,53.53045223,-113.6949651,0.09,3,3,3,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2087,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2007,6724,6225,695,1494,499,2999,7846,6237,489900
499500,53.50018282,-113.6744827,0.11,3,4,4,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,2124,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2005,8313,2318,2458,1386,1456,5622,4977,3722,489900
473000,53.49919409,-113.6802087,0,3,3,3,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1704,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,8277,1470,1992,1012,168,5585,4941,3685,489900
475000,53.49600971,-113.638816,0.19,3,5,4,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,2280,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1981,4696,999,299,198,135,2134,1875,971,488500
346500,53.51936514,-113.6450787,0.15,3,5,3,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1210,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1975,2567,2068,672,216,394,3563,2599,3405,485500
519000,53.49877974,-113.665881,0.12,4,4,3,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,3,1,1,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,2217,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2002,7855,2731,2000,576,723,4559,4519,3264,485000
513000,53.50087105,-113.6129429,0.16,4,3,3,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,3,1,1,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1634,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1979,3721,1794,1312,392,942,1653,2066,1718,485000
137000,53.53044665,-113.7060987,0.1,3,3,3,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1942,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,7586,7087,1558,2357,536,3862,8709,7100,484900
376895.8472,53.5010046,-113.6469345,0.16,4,5,3,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,1,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,2143,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1988,4722,1634,646,502,645,2160,1901,1811,479900
452000,53.50993913,-113.6686665,0.09,3,3,3,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,2048,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2003,6949,3761,3123,1322,547,3570,5526,4387,479900
447000,53.50048891,-113.6805196,0.1,3,3,3,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1704,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,8668,1513,2035,1055,236,3978,5332,4077,479900
484000,53.49577184,-113.6732583,0.12,3,3,3,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1985,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2005,7840,1844,1984,912,983,5148,4504,3248,479900
170500,53.51516735,-113.68983,0.13,3,3,3,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1561,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,6122,5623,2309,1635,1099,2398,5871,6677,479900
376895.8472,53.5576692,-113.7027887,0,3,3,3,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,2209,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,9796,9782,4300,2027,2171,6439,11179,8917,479900
376895.8472,53.5306633,-113.7047091,0,3,3,3,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1839,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,7502,7003,1473,2272,452,3778,8625,7015,479800
455500,53.53057287,-113.6792568,0.14,3,3,3,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1722,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2010,5175,4676,1162,1434,1106,1451,5886,6704,479743
138000,53.53504525,-113.6975029,0,3,3,3,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2345,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,6643,6144,615,1413,420,2919,7766,6156,479429
431000,53.5293415,-113.6427031,0.35,3,4,4,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1812,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1976,2057,795,700,389,719,4662,3448,2774,475000
414000,53.52347372,-113.6480271,0.13,3,3,3,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,1775,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1994,2812,2106,1388,276,717,3088,3523,3826,475000
148500,53.53559407,-113.673308,0.09,3,3,3,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1935,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,5611,5112,1423,1870,1367,1886,6321,6965,474900
426500,53.51415684,-113.6882637,0.15,4,3,3,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,3,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1852,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1999,5906,4977,2542,849,882,2182,5091,5897,474900
148500,53.50041905,-113.6795999,0.09,3,3,3,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1704,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,8730,1575,2097,1117,174,3916,5394,4138,469900
504000,53.52546216,-113.6817995,0.11,3,3,3,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1756,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2005,5080,4581,1831,1307,656,1356,5992,6659,469900
483500,53.51389411,-113.6682668,0.11,3,4,4,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1991,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1992,5950,4940,3454,598,720,2226,5055,5861,469900
451500,53.52711466,-113.6493409,0.13,4,4,4,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,4,0,1,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2400,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1988,2915,1658,947,594,1037,3436,3871,3378,469900
432500,53.5329624,-113.6748245,0.09,3,3,3,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1769,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2013,5304,4805,1008,1563,953,1580,6015,6550,469900
425000,53.50317004,-113.6709685,0.13,4,4,3,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,2,1,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1659,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2001,7542,3191,2581,43,191,4164,6119,3845,469000
427000,53.51297304,-113.630719,0.33,4,6,4,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2131,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1975,7709,6299,5523,4555,4307,5176,7527,6271,460000
131000,53.53092709,-113.7057366,0.09,3,3,3,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1942,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,7613,7114,1584,2383,203,3889,8736,7126,459900
424000,53.52740572,-113.6810878,0.1,3,5,3,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1314,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2005,4910,4410,1661,1169,875,1185,5620,6489,458800
376895.8472,53.5576692,-113.7027887,0,3,3,3,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1536,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,9796,9782,4300,2027,2171,6439,11179,8917,455700
372000,53.53024333,-113.6498713,0.15,2,4,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1216,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1983,2647,1390,540,538,631,3844,3784,3110,455000
432500,53.53293048,-113.6977653,0.09,3,3,3,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1809,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2010,6729,6230,701,1500,506,3005,7852,6243,450000
440000,53.63899477,-113.4721092,0.09,3,3,3,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,2049,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2006,2609,1518,1799,895,849,5632,5419,1608,449900
445000,53.48276906,-113.3869807,0.14,3,3,3,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2221,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1988,5345,1650,334,301,287,2881,3987,3279,445000
144500,53.53161342,-113.6836306,0.09,3,3,3,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1608,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,5334,4835,513,1312,457,1610,6045,6055,444900
416500,53.52011305,-113.685117,0,4,3,3,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3,1,1,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1762,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2001,5104,4605,1741,617,81,1380,5302,6109,444900
383000,53.50416754,-113.6458311,0.14,3,4,4,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,2,1,1,0,0,1,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1769,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1978,4161,1506,218,364,445,2032,1774,2234,439800
411500,53.50899321,-113.6661933,0.09,3,4,3,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1468,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2002,6800,3612,2974,1173,398,3421,5376,4238,439000
414000,53.50631724,-113.6542002,0.13,4,4,3,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1802,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1989,4675,2267,793,711,562,2793,2535,2799,436000
401000,53.5079521,-113.6666478,0.1,4,4,3,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1475,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2001,6746,3559,2921,1119,344,3368,5323,4184,434900
401500,53.53451565,-113.6421093,0.14,4,4,3,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,1,1,0,0,1,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1692,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1980,2731,1474,322,183,355,4691,3868,2206,434000
363500,53.51437461,-113.6163712,0.18,2,3,3,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1341,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1971,2766,774,575,626,386,3143,2416,2978,433900
137000,53.51484096,-113.7028427,0,3,3,3,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1662,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,6862,6363,3048,2375,1839,3138,6610,7417,430105
405500,53.50351463,-113.6530042,0.14,3,4,3,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1270,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1989,4802,1714,582,438,581,2240,1981,2245,429900
412000,53.51380381,-113.6754725,0.11,2,4,3,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1232,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1995,5465,4455,2968,112,448,1740,4569,5375,429900
413000,53.49631745,-113.6501363,0.15,3,4,3,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1252,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1990,7124,1514,815,16,985,2759,2501,1425,429900
144500,53.53170323,-113.6836104,0.09,4,4,3,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,3,1,1,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1431,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,5344,4845,503,1302,448,1619,6054,6045,429900
404000,53.53261822,-113.684717,0.09,3,3,3,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1536,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2012,5520,5021,321,1120,266,1796,6231,5863,428900
369000,53.53959865,-113.6935845,0.08,3,3,3,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1408,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,7274,6775,1246,2045,1051,3550,8397,6788,425000
360500,53.50426116,-113.6418141,0.15,3,3,3,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1580,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1978,3920,1266,409,223,636,1792,1533,1993,424900
412500,53.53119845,-113.6872851,0.09,3,3,3,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1604,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2012,5581,5082,507,1305,451,1857,6292,6048,424900
466000,53.50695414,-113.6696981,0.12,3,3,2,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1139,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2001,6748,3538,2900,1121,149,3369,5324,4164,419900
406000,53.52958231,-113.6202451,0.12,3,4,4,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,2,1,1,0,0,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1926,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1980,1748,1190,1097,312,388,3099,1823,2661,419900
411000,53.53696652,-113.6361348,0.15,3,4,3,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1239,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1981,2571,1782,928,617,961,4965,3689,1932,419900
379000,53.5296787,-113.6208885,0.13,3,4,3,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1633,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1980,1850,1292,1199,341,378,3201,1925,2763,418900
405000,53.53582901,-113.6322094,0.2,3,4,3,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1296,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1986,2225,1394,1082,281,1115,4619,3343,1586,414900
403000,53.52956154,-113.6207802,0,3,3,3,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,2,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1869,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1980,1835,1277,1184,326,363,3186,1910,2748,414888
439000,53.50267785,-113.6495538,0.16,3,3,3,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1830,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1989,4785,1697,709,565,708,2223,1964,2228,410000
404500,53.53079881,-113.6873771,0.08,3,3,3,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1510,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2013,5489,4990,612,1411,557,1765,6200,6154,409900
396500,53.50759643,-113.6521979,0.13,3,5,3,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1334,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1989,4511,2103,629,547,398,2629,2371,2634,409900
132000,53.51487001,-113.7036867,0,3,3,3,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1573,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,6813,6314,3000,2326,1790,3089,6562,7368,409900
450000,53.53552416,-113.6458265,0.16,2,3,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2058,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1980,3329,1766,239,238,272,4526,4466,2498,409900
395000,53.49838649,-113.6425469,0.15,3,5,3,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1289,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1978,4853,1319,619,518,695,2291,2033,1291,409900
409000,53.51314024,-113.6843865,0.1,3,3,3,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1606,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1997,6035,4702,3215,575,1000,2311,4816,5622,408000
357000,53.50793014,-113.651079,0,3,3,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1081,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1987,4247,2020,546,464,315,2546,2342,2552,405000
