LANDMARK_NAME,ADDRESS,STOP_ID,LATITUDE,LONGITUDE,LOCATION
Delta Edmonton Centre Suite Hotel,10222 102 Street NW,1064,53.544848605701098,-113.493845412805,"(53.5448486057011, -113.493845412805)"
Delta Edmonton Centre Suite Hotel,10222 102 Street NW,1128,53.543894987143602,-113.493585226777,"(53.5438949871436, -113.493585226777)"
Delta Edmonton Centre Suite Hotel,10222 102 Street NW,1462,53.5434198382586,-113.49384737069499,"(53.5434198382586, -113.493847370695)"
Delta Edmonton Centre Suite Hotel,10222 102 Street NW,1863,53.541038501670897,-113.491718509176,"(53.5410385016709, -113.491718509176)"
Delta Edmonton Centre Suite Hotel,10222 102 Street NW,1868,53.543083718597202,-113.497245845289,"(53.5430837185972, -113.497245845289)"
Delta Edmonton Centre Suite Hotel,10222 102 Street NW,1935,53.541084519115202,-113.491974416598,"(53.5410845191152, -113.491974416598)"
Delta Edmonton Centre Suite Hotel,10222 102 Street NW,1729,53.543965444997902,-113.49750696014399,"(53.5439654449979, -113.497506960144)"
Delta Edmonton South Hotel & Conference Centre,4404 Gateway Boulevard NW,2928,53.481105477448097,-113.492661091892,"(53.4811054774481, -113.492661091892)"
Delta Edmonton South Hotel & Conference Centre,4404 Gateway Boulevard NW,2954,53.4824951814483,-113.491921391516,"(53.4824951814483, -113.491921391516)"
Delta Edmonton South Hotel & Conference Centre,4404 Gateway Boulevard NW,4587,53.479632923996803,-113.49505876975201,"(53.4796329239968, -113.495058769752)"
Delton Community League,12325 88 Street NW,1386,53.576681236301802,-113.47400334641,"(53.5766812363018, -113.47400334641)"
Delton Community League,12325 88 Street NW,1528,53.576764773136503,-113.476659647858,"(53.5767647731365, -113.476659647858)"
Delton Day Care Ltd,12126 89 Street NW,1528,53.576764773136503,-113.476659647858,"(53.5767647731365, -113.476659647858)"
Delton Day Care Ltd,12126 89 Street NW,1442,53.576660906440097,-113.47756683906,"(53.5766609064401, -113.47756683906)"
Delton Elementary School,12126 89 Street NW,1442,53.576660906440097,-113.47756683906,"(53.5766609064401, -113.47756683906)"
Delton Elementary School,12126 89 Street NW,1528,53.576764773136503,-113.476659647858,"(53.5767647731365, -113.476659647858)"
Delton Park,12325 88 Street NW,1386,53.576681236301802,-113.47400334641,"(53.5766812363018, -113.47400334641)"
Delton Park,12325 88 Street NW,1528,53.576764773136503,-113.476659647858,"(53.5767647731365, -113.476659647858)"
Delton Townhomes,8217 130 Avenue NW,7592,53.589093411622599,-113.466463902645,"(53.5890934116226, -113.466463902645)"
Delton Townhomes,8217 130 Avenue NW,7123,53.589171348094503,-113.467822185674,"(53.5891713480945, -113.467822185674)"
Delton Townhomes,8217 130 Avenue NW,7135,53.588710872462201,-113.4673295793,"(53.5887108724622, -113.4673295793)"
Delton Townhomes,8217 130 Avenue NW,7485,53.589482747114602,-113.467123532881,"(53.5894827471146, -113.467123532881)"
Delwood Community League,7515 Delwood Road NW,7125,53.5967774478694,-113.454735735966,"(53.5967774478694, -113.454735735966)"
Delwood Community League,7515 Delwood Road NW,7156,53.5968637480319,-113.455927974502,"(53.5968637480319, -113.455927974502)"
Delwood Elementary School,7315 Delwood Road NW,7125,53.5967774478694,-113.454735735966,"(53.5967774478694, -113.454735735966)"
Delwood Elementary School,7315 Delwood Road NW,7156,53.5968637480319,-113.455927974502,"(53.5968637480319, -113.455927974502)"
Delwood Management,11219 154 Street NW,5370,53.56314222236,-113.58690561341299,"(53.56314222236, -113.586905613413)"
Delwood Management,11219 154 Street NW,5057,53.5632438762498,-113.58771967883899,"(53.5632438762498, -113.587719678839)"
Delwood Management,11219 154 Street NW,5142,53.559559382139099,-113.59026082667999,"(53.5595593821391, -113.59026082668)"
Delwood Management,11219 154 Street NW,5223,53.560458826135303,-113.590508710202,"(53.5604588261353, -113.590508710202)"
Delwood Park,7515 Delwood Road NW,7125,53.5967774478694,-113.454735735966,"(53.5967774478694, -113.454735735966)"
Delwood Park,7515 Delwood Road NW,7156,53.5968637480319,-113.455927974502,"(53.5968637480319, -113.455927974502)"
Derrick Golf & Winter Club,3500 119 Street NW,4365,53.467821618058302,-113.53863140793101,"(53.4678216180583, -113.538631407931)"
Derrick Golf & Winter Club,3500 119 Street NW,4352,53.467193779211101,-113.538939407136,"(53.4671937792111, -113.538939407136)"
Derrick Hotel & Motel,3925 Gateway Boulevard NW,4047,53.475851552853896,-113.493356393219,"(53.4758515528539, -113.493356393219)"
Deville,10020 115 Street NW,1621,53.539246334330898,-113.521246507803,"(53.5392463343309, -113.521246507803)"
Deville,10020 115 Street NW,1827,53.539058361200297,-113.521429649228,"(53.5390583612003, -113.521429649228)"
Deville,10020 115 Street NW,1918,53.541031641909797,-113.518284640936,"(53.5410316419098, -113.518284640936)"
Deville,10020 115 Street NW,1575,53.540834141094102,-113.518332140117,"(53.5408341410941, -113.518332140117)"
Devonshire Care Centre,1808 142 Street NW,4965,53.449150013100599,-113.567886379049,"(53.4491500131006, -113.567886379049)"
Devonshire Care Centre,1808 142 Street NW,4863,53.449463699101898,-113.56765739630001,"(53.4494636991019, -113.5676573963)"
Diamond Daycare Centre Ltd,7510 132 Avenue NW,7143,53.592206141267603,-113.45727165093599,"(53.5922061412676, -113.457271650936)"
Diamond Daycare Centre Ltd,7510 132 Avenue NW,7557,53.592272881655703,-113.456137991587,"(53.5922728816557, -113.456137991587)"
Diamond Park,9813 101 Street NW,1045,53.535534825775102,-113.49709393151301,"(53.5355348257751, -113.497093931513)"
Diamond Park,9813 101 Street NW,1544,53.535577722890203,-113.49661074027399,"(53.5355777228902, -113.496610740274)"
Dickinsfield Amity House,9213 146 Avenue NW,7150,53.609636903160798,-113.485304318825,"(53.6096369031608, -113.485304318825)"
Dickinsfield Amity House,9213 146 Avenue NW,7163,53.6066157123701,-113.48485756091,"(53.6066157123701, -113.48485756091)"
Dickinsfield Amity House,9213 146 Avenue NW,7820,53.606067723421098,-113.48280941134,"(53.6060677234211, -113.48280941134)"
Dickinsfield Amity House,9213 146 Avenue NW,7898,53.606129327162201,-113.484591518231,"(53.6061293271622, -113.484591518231)"
Dickinsfield Junior High School,14320 88A Street NW,7353,53.6063757125834,-113.47307540660501,"(53.6063757125834, -113.473075406605)"
Dickinsfield Junior High School,14320 88A Street NW,7728,53.605637287189701,-113.47887127190199,"(53.6056372871897, -113.478871271902)"
Dickinsfield Junior High School,14320 88A Street NW,7659,53.606003794729098,-113.476373785127,"(53.6060037947291, -113.476373785127)"
Dickinsfield Junior High School,14320 88A Street NW,7571,53.6059737614951,-113.47362433140501,"(53.6059737614951, -113.473624331405)"
Dickinsfield Mall,92 Street 144 Avenue NW,7163,53.6066157123701,-113.48485756091,"(53.6066157123701, -113.48485756091)"
Dickinsfield Mall,92 Street 144 Avenue NW,7898,53.606129327162201,-113.484591518231,"(53.6061293271622, -113.484591518231)"
Dickinsfield Mall,92 Street 144 Avenue NW,7820,53.606067723421098,-113.48280941134,"(53.6060677234211, -113.48280941134)"
Dickinsfield Mall,92 Street 144 Avenue NW,7027,53.605970580045401,-113.485288461438,"(53.6059705800454, -113.485288461438)"
Dickinsfield Medical Clinic,9228 144 Avenue NW,7820,53.606067723421098,-113.48280941134,"(53.6060677234211, -113.48280941134)"
Dickinsfield Medical Clinic,9228 144 Avenue NW,7027,53.605970580045401,-113.485288461438,"(53.6059705800454, -113.485288461438)"
Dickinsfield Medical Clinic,9228 144 Avenue NW,7163,53.6066157123701,-113.48485756091,"(53.6066157123701, -113.48485756091)"
Dickinsfield Medical Clinic,9228 144 Avenue NW,7898,53.606129327162201,-113.484591518231,"(53.6061293271622, -113.484591518231)"
Dick Mather Gazebo,10425 99 Avenue NW,1622,53.540993614792399,-113.500257591202,"(53.5409936147924, -113.500257591202)"
Dick Mather Gazebo,10425 99 Avenue NW,1708,53.538878684804601,-113.50164014873999,"(53.5388786848046, -113.50164014874)"
Dick Mather Gazebo,10425 99 Avenue NW,1743,53.538774493520798,-113.500359149449,"(53.5387744935208, -113.500359149449)"
Dick Mather Gazebo,10425 99 Avenue NW,1774,53.540958067594197,-113.4982063475,"(53.5409580675942, -113.4982063475)"
Dick Mather Gazebo,10425 99 Avenue NW,1985,53.540895674913401,-113.49832777117599,"(53.5408956749134, -113.498327771176)"
Dick Mather Gazebo,10425 99 Avenue NW,1307,53.536518712759502,-113.50460927518201,"(53.5365187127595, -113.504609275182)"
Dick Mather Gazebo,10425 99 Avenue NW,1306,53.536401337746398,-113.50447488810499,"(53.5364013377464, -113.504474888105)"
Dick Mather Gazebo,10425 99 Avenue NW,1305,53.536203592405599,-113.504462112884,"(53.5362035924056, -113.504462112884)"
Dick Mather Gazebo,10425 99 Avenue NW,1304,53.536014895143701,-113.504464316118,"(53.5360148951437, -113.504464316118)"
Dick Mather Gazebo,10425 99 Avenue NW,1303,53.535871000791097,-113.504435828335,"(53.5358710007911, -113.504435828335)"
Dick Mather Gazebo,10425 99 Avenue NW,1302,53.535987063185701,-113.504253465334,"(53.5359870631857, -113.504253465334)"
Dick Mather Gazebo,10425 99 Avenue NW,1301,53.536157789275499,-113.50425147108599,"(53.5361577892755, -113.504251471086)"
Dick Mather Gazebo,10425 99 Avenue NW,1300,53.536149678902902,-113.504462742382,"(53.5361496789029, -113.504462742382)"
Dick Mather Gazebo,10425 99 Avenue NW,1271,53.540847953731301,-113.49980673529301,"(53.5408479537313, -113.499806735293)"
Dick Mather Gazebo,10425 99 Avenue NW,1310,53.535979515242602,-113.504600485026,"(53.5359795152426, -113.504600485026)"
Dick Mather Gazebo,10425 99 Avenue NW,1309,53.536150178855998,-113.50458340886399,"(53.536150178856, -113.504583408864)"
Dick Mather Gazebo,10425 99 Avenue NW,1308,53.536338938603002,-113.504596289525,"(53.536338938603, -113.504596289525)"
Digital School,304 Edmonton City Centre NW,1462,53.5434198382586,-113.49384737069499,"(53.5434198382586, -113.493847370695)"
Digital School,304 Edmonton City Centre NW,1691,53.543758280754503,-113.48890996483701,"(53.5437582807545, -113.488909964837)"
Digital School,304 Edmonton City Centre NW,1876,53.5443075595011,-113.48917491328299,"(53.5443075595011, -113.489174913283)"
Digital School,304 Edmonton City Centre NW,1966,53.543163064857097,-113.49262842402599,"(53.5431630648571, -113.492628424026)"
Digital School,304 Edmonton City Centre NW,1128,53.543894987143602,-113.493585226777,"(53.5438949871436, -113.493585226777)"
Digital School,304 Edmonton City Centre NW,1292,53.543730639285997,-113.49085648787501,"(53.543730639286, -113.490856487875)"
Digital School,304 Edmonton City Centre NW,1655,53.543202907554601,-113.493548227435,"(53.5432029075546, -113.493548227435)"
Dino Day Care Centre,12926 127 Street NW,6289,53.585629633097497,-113.54130601556299,"(53.5856296330975, -113.541306015563)"
Dino Day Care Centre,12926 127 Street NW,6369,53.587219960715501,-113.541258591054,"(53.5872199607155, -113.541258591054)"
Dino Day Care Centre,12926 127 Street NW,6333,53.588531446207298,-113.541138669427,"(53.5885314462073, -113.541138669427)"
Dino Day Care Centre,12926 127 Street NW,6328,53.587609000904699,-113.541949085357,"(53.5876090009047, -113.541949085357)"
Dino Day Care Centre,12926 127 Street NW,6191,53.585458096848697,-113.541096450918,"(53.5854580968487, -113.541096450918)"
Dino Day Care Centre,12926 127 Street NW,6292,53.587548368624297,-113.540197872687,"(53.5875483686243, -113.540197872687)"
Dinosaur Adventure,8882 170 Street NW,5011,53.520685173343402,-113.622768266816,"(53.5206851733434, -113.622768266816)"
Dinosaur Adventure,8882 170 Street NW,5001,53.520225329297098,-113.622274767381,"(53.5202253292971, -113.622274767381)"
Dinosaur Adventure,8882 170 Street NW,5002,53.5205065995127,-113.623131735057,"(53.5205065995127, -113.623131735057)"
Dinosaur Adventure,8882 170 Street NW,5003,53.5204607198893,-113.622830574292,"(53.5204607198893, -113.622830574292)"
Dinosaur Adventure,8882 170 Street NW,5004,53.520387882261602,-113.622529653801,"(53.5203878822616, -113.622529653801)"
Dinosaur Adventure,8882 170 Street NW,5005,53.520359972620497,-113.622228334661,"(53.5203599726205, -113.622228334661)"
Dinosaur Adventure,8882 170 Street NW,5006,53.520404377221404,-113.62206207749,"(53.5204043772214, -113.62206207749)"
Dinosaur Adventure,8882 170 Street NW,5007,53.5204501635314,-113.62233308107599,"(53.5204501635314, -113.622333081076)"
Dinosaur Adventure,8882 170 Street NW,5008,53.520495949227801,-113.62260408525,"(53.5204959492278, -113.62260408525)"
Dinosaur Adventure,8882 170 Street NW,5009,53.520532796117998,-113.622890247811,"(53.520532796118, -113.622890247811)"
Dinosaur Adventure,8882 170 Street NW,5010,53.520722495094603,-113.62320521147301,"(53.5207224950946, -113.623205211473)"
Dinosaur Adventure,8882 170 Street NW,5012,53.5206302594462,-113.622452107035,"(53.5206302594462, -113.622452107035)"
Dinosaur Adventure,8882 170 Street NW,5013,53.5205843781117,-113.622150946137,"(53.5205843781117, -113.622150946137)"
Dinosaur Adventure,8882 170 Street NW,5014,53.520106607736203,-113.621672692526,"(53.5201066077362, -113.621672692526)"
Dinosaur Adventure,8882 170 Street NW,5054,53.519529289912597,-113.618149567938,"(53.5195292899126, -113.618149567938)"
Dinosaur Adventure,8882 170 Street NW,5449,53.519821447698398,-113.6195944454,"(53.5198214476984, -113.6195944454)"
Dinosaur Day Care Centre,13704 90A Street NW,7320,53.601018554326998,-113.485106949376,"(53.601018554327, -113.485106949376)"
Dinosaur Day Care Centre,13704 90A Street NW,7617,53.599627601949599,-113.481377412572,"(53.5996276019496, -113.481377412572)"
Dinosaur Day Care Centre,13704 90A Street NW,7167,53.600362680776797,-113.485130032231,"(53.6003626807768, -113.485130032231)"
Dinosaur Day Care Centre,13704 90A Street NW,7307,53.599371815475799,-113.480413725088,"(53.5993718154758, -113.480413725088)"
Discovery Day Care,8703 91 Street NW,2185,53.522682647941799,-113.467540001194,"(53.5226826479418, -113.467540001194)"
Discovery Day Care,8703 91 Street NW,2031,53.523086191863001,-113.467353987639,"(53.523086191863, -113.467353987639)"
Discovery Gardens Daycare & Out of School Care,10603 107 Avenue NW,1870,53.551061980777703,-113.501225410571,"(53.5510619807777, -113.501225410571)"
Discovery Gardens Daycare & Out of School Care,10603 107 Avenue NW,1982,53.551337258483997,-113.500437522596,"(53.551337258484, -113.500437522596)"
Discovery Gardens Daycare & Out of School Care,10603 107 Avenue NW,1652,53.551485672756101,-113.503710194999,"(53.5514856727561, -113.503710194999)"
Discovery Gardens Daycare & Out of School Care,10603 107 Avenue NW,1977,53.5513532671118,-113.504285143147,"(53.5513532671118, -113.504285143147)"
D L MacDonald Garage,13310 50A Street NW,7941,53.592379615203903,-113.415869067681,"(53.5923796152039, -113.415869067681)"
D L MacDonald Garage,13310 50A Street NW,7844,53.5919340307697,-113.416630411369,"(53.5919340307697, -113.416630411369)"
Donnan Arena ,9105 80 Avenue NW,2440,53.514886813145601,-113.46442643989501,"(53.5148868131456, -113.464426439895)"
Donnan Arena ,9105 80 Avenue NW,2848,53.5179618047449,-113.466830233897,"(53.5179618047449, -113.466830233897)"
Donnan Arena ,9105 80 Avenue NW,2131,53.5181285819206,-113.467958964864,"(53.5181285819206, -113.467958964864)"
Donnan Arena ,9105 80 Avenue NW,2520,53.516315179217003,-113.464333042829,"(53.516315179217, -113.464333042829)"
Donnan Elem Jr High School,7803 87 Street NW,2498,53.514449831594497,-113.455220292135,"(53.5144498315945, -113.455220292135)"
Donnan Elem Jr High School,7803 87 Street NW,2349,53.5122543337297,-113.454585124321,"(53.5122543337297, -113.454585124321)"
Donnan Elem Jr High School,7803 87 Street NW,2351,53.514547710706303,-113.45500796709599,"(53.5145477107063, -113.455007967096)"
Donnan Elem Jr High School,7803 87 Street NW,2440,53.514886813145601,-113.46442643989501,"(53.5148868131456, -113.464426439895)"
Donnan Elem Jr High School,7803 87 Street NW,2548,53.514410105705799,-113.464326916498,"(53.5144101057058, -113.464326916498)"
Donnan Elem Jr High School,7803 87 Street NW,2565,53.512252556333898,-113.460132962424,"(53.5122525563339, -113.460132962424)"
Donnan Elem Jr High School,7803 87 Street NW,2582,53.512322524474797,-113.46169993631599,"(53.5123225244748, -113.461699936316)"
Donnan Park,9105 80 Avenue NW,2548,53.514410105705799,-113.464326916498,"(53.5144101057058, -113.464326916498)"
Donnan Park,9105 80 Avenue NW,2848,53.5179618047449,-113.466830233897,"(53.5179618047449, -113.466830233897)"
Donnan Park,9105 80 Avenue NW,2131,53.5181285819206,-113.467958964864,"(53.5181285819206, -113.467958964864)"
Donnan Park,9105 80 Avenue NW,2440,53.514886813145601,-113.46442643989501,"(53.5148868131456, -113.464426439895)"
Dormition Parish,15608 104 Avenue NW,5532,53.546278724343502,-113.590434364544,"(53.5462787243435, -113.590434364544)"
